Selite_en,Longitude,Latitude,N_GK25,E_GK25,Name_fi,Name_en
education,24.739857,60.19067,6675344,25485568,Espoo International School,Espoo International School
education,24.614016,60.16926,6672993,25478572,Saunalahden koulu,Saunalahden koulu
education,24.757767,60.22983,6679704,25486577,Karakallion koulu,Karakallion koulu
education,25.076616,60.32492,6690276,25504233,Koivukylän koulu,
education,24.802614,60.21683,6678247,25489058,Ruusutorpan koulu,Ruusutorpan koulu
education,24.779463,60.1932,6675618,25487766,Mankkaan koulu,Mankkaan koulu
education,25.027994,60.298367,6687316,25501548,Peltolan koulu,
education,24.733084,60.17955,6674107,25485187,Espoon Steinerkoulu,
education,24.753298,60.277676,6685036,25486350,Juvanpuiston koulu,Juvanpuiston koulu
education,25.094828,60.340908,6692059,25505237,Mikkolan koulu,
education,24.667784,60.195564,6675908,25481572,Saarnilaakson koulu,Saarnilaakson koulu
education,25.069126,60.358204,6693984,25503815,Korson koulu,
education,24.943684,60.28765,6686123,25496885,Veromäen koulu Riihipellon opetuspiste,
education,24.676743,60.15715,6671625,25482048,Martinkallion koulu,Martinkallion koulu
education,25.097733,60.27421,6684628,25505408,Lehtikuusen koulu,
education,24.665316,60.208466,6677346,25481442,Kirkkojärven koulu,Kirkkojärven koulu
education,25.121601,60.28021,6685298,25506728,Sotungin koulu,
education,24.643406,60.15232,6671097,25480194,Mainingin koulu,Mainingin koulu
education,24.726706,60.168247,6672849,25484828,Kuitinmäen koulu,Kuitinmäen koulu
education,24.850386,60.261463,6683213,25491717,Kilterin koulu,
education,25.04339,60.295425,6686988,25502400,Havukosken koulu,
education,25.034904,60.31681,6689371,25501929,Simonkylän koulu,
education,25.069271,60.355137,6693642,25503824,Ruusuvuoren koulu,
education,24.738264,60.228745,6679587,25485496,Viherlaakson koulu,Viherlaakson koulu
education,24.704817,60.239075,6680746,25483648,Järvenperän koulu,Järvenperän koulu
education,24.664583,60.144646,6670236,25481366,Espoonlahden koulu,
education,24.737453,60.180496,6674211,25485430,Olarin koulu,
education,24.791323,60.21615,6678173,25488432,Kilonpuiston koulu,Kilonpuiston koulu
education,25.051859,60.299385,6687430,25502867,Jokiniemen koulu,
education,24.844063,60.276505,6684890,25491371,Martinlaakson koulu,
education,25.114204,60.249107,6681833,25506325,Länsimäen koulu,
education,24.962046,60.2862,6685960,25497901,Veromäen koulu,
education,24.703024,60.215393,6678108,25483537,Kasavuoren koulu,
education,25.067293,60.220634,6678657,25503730,"Myllypuron peruskoulu, toimipaikka Yläkivenrinne 6","Myllypuro Comprehensive School, Lower and Upper Stages, Yläkivenrinne 6"
education,25.142172,60.211514,6677647,25507883,Puistopolun peruskoulu,"Puistopolku Comprehensive School, Lower and Upper Stages"
education,24.919014,60.15681,6671547,25495502,Jätkäsaaren peruskoulu,"Jätkäsaari Comprehensive School, Lower Stage"
education,24.846428,60.22732,6679409,25491490,"Sophie Mannerheimin koulu, Sylvesterintien toimipaikka","Sophie Mannerheim School, Sylvesterintien toimipaikka"
education,24.94317,60.187485,6674963,25496847,"Aleksis Kiven peruskoulu, Sturenkadun toimipaikka","Aleksis Kivi Comprehensive School, Lower and Upper Stages, Sturenkadun toimipaikka"
education,25.13941,60.20549,6676976,25507731,"Puistopolun peruskoulu, Pohjavedenkadun toimipaikka","Puistopolku Comprehensive School, Lower and Upper Stages, Pohjavedenkadun toimipaikka"
education,24.889652,60.21161,6677654,25493882,Helsingin Suomalainen Yhteiskoulu,Helsinki Finnish Coeducational School
education,24.907465,60.196465,6675965,25494867,Helsingin Rudolf Steiner-koulu,Helsinki Rudolf Steiner School
education,24.878336,60.200233,6676388,25493252,Munkkiniemen yhteiskoulu,
education,24.856487,60.244442,6681316,25492051,Apollon Yhteiskoulu,Apollo School
education,24.924467,60.198906,6676236,25495811,"Pasilan peruskoulu, Maistraatintorin toimipaikka","Pasila Comprehensive School, Lower and Upper Stages, Maistraatintorin toimipaikka"
education,25.019794,60.262794,6683352,25501096,Hiidenkiven peruskoulu,"Hiidenkivi Comprehensive School, Lower and Upper Stages"
education,24.882786,60.248493,6681764,25493509,Kannelmäen peruskoulu,"Kannelmäki Comprehensive School, Lower and Upper Stages"
education,24.92693,60.229942,6679694,25495951,Maunulan yhteiskoulu ja Helsingin matematiikkalukio,Maunula Coeducational School and Helsinki Upper Secondary School Specialising in Mathematics
education,25.21156,60.26172,6683251,25511712,Sakarinmäen peruskoulu,"Sakarinmäki Comprehensive School, Lower and Upper Stages"
education,25.000227,60.25494,6682477,25500013,Malmin peruskoulu,"Malmi Comprehensive School, Upper and Lower Stages"
education,24.92388,60.18538,6674729,25495776,Töölön yhteiskoulu,Töölö Coeducational School
education,24.925034,60.16709,6672692,25495838,Ressun peruskoulu,"Ressu Comprehensive School, Lower and Upper Stages"
education,25.09874,60.213825,6677900,25505474,Vartiokylän yläasteen koulu,"Vartiokylä Comprehensive School, Upper Stage"
education,24.93496,60.194454,6675739,25496392,Pasilan peruskoulu,"Pasila Comprehensive School, Lower and Upper Stages"
education,25.14525,60.203354,6676738,25508055,Aurinkolahden peruskoulu,"Aurinkolahti Comprehensive School, Lower and Upper Stages"
education,25.036451,60.205948,6677019,25502021,Herttoniemen yhteiskoulu,Herttoniemi Coeducational School
education,24.961153,60.24185,6681019,25497848,Solakallion koulu,Solakallio School
education,25.07913,60.24203,6681041,25504383,Vesalan peruskoulu,"Vesala Comprehensive School, Lower and Upper Stages"
education,24.909557,60.18654,6674859,25494982,"Sophie Mannerheimin koulu, Stenbäckinkadun toimipaikka","Sophie Mannerheim School, Stenbäckinkadun toimipaikka"
education,25.132538,60.201607,6676542,25507351,Merilahden peruskoulu,"Merilahti Comprehensive School, Lower and Upper Stages"
education,25.029873,60.227764,6679449,25501655,Helsingin yliopiston Viikin normaalikoulu,University of Helsinki Viikki Normal School
education,24.990791,60.249958,6681922,25499490,Pukinmäenkaaren peruskoulu,"Pukinmäki Comprehensive School, Lower and Upper Stages"
education,25.055931,60.26739,6683865,25503096,Puistolan peruskoulu,"Puistola Comprehensive School, Lower and Upper Stages"
education,24.92728,60.242126,6681051,25495972,Pakilan yläasteen koulu,"Pakila Comprehensive School, Upper Stage"
education,24.91714,60.17563,6673643,25495401,Taivallahden peruskoulu,"Taivallahti Comprehensive School, Lower and Upper Stages"
education,24.918402,60.180748,6674214,25495472,Sophie Mannerheimin koulu,Sophie Mannerheim School
education,24.94132,60.21416,6677935,25496747,Yhtenäiskoulu,"Yhtenäiskoulu, Comprehensive and Upper Secondary School"
education,25.089437,60.2307,6679780,25504956,Helsingin yhteislyseo,Coeducational School Helsingin yhteislyseo
education,24.94317,60.187485,6674963,25496847,"Kalasataman peruskoulu, Sturenkadun toimipaikka","Kalasatama Comprehensive School, Lower Stage, Sturenkadun toimipaikka"
education,25.036472,60.23214,6679937,25502021,Latokartanon peruskoulu,"Latokartano Comprehensive School, Lower and Upper Stages"
education,24.859325,60.226433,6679309,25492204,Pitäjänmäen peruskoulu,"Pitäjänmäki Comprehensive School, Lower and Upper Stages"
education,24.966671,60.240868,6680909,25498154,Toivolan koulu,Toivola School
education,24.862953,60.15821,6671707,25492389,Lauttasaaren yhteiskoulu,Lauttasaari Coeducational School
education,25.003052,60.27502,6684714,25500169,Suutarinkylän peruskoulu,"Suutarila Comprehensive School, Lower and Upper stage"
education,25.008118,60.247623,6681662,25500450,Karviaistien koulu,Karviaistie School
education,24.928545,60.16736,6672721,25496033,Helsingin Juutalainen yhteiskoulu,Jewish School of Helsinki
education,24.751326,60.20997,6677492,25486212,Haukilahden koulu,
education,24.946043,60.210236,6677497,25497008,Käpylän peruskoulu,"Käpylä Comprehensive School, Lower and Upper Stages"
education,25.05717,60.195206,6675823,25503171,Porolahden peruskoulu,"Porolahti Comprehensive School, Lower and Upper Stages"
education,24.90274,60.226086,6679266,25494610,Marjatta-koulu,Marjatta School
education,24.963255,60.23592,6680358,25497964,Oulunkylän yhteiskoulu,Oulunkylä Coeducational School
education,25.13905,60.215015,6678037,25507709,Vuoniityn peruskoulu,"Vuoniitty Comprehensive School, Lower and Upper Grades"
education,24.999262,60.238766,6680675,25499959,Helsingin Uusi Yhteiskoulu,Helsinki New Coeducational School
education,25.081219,60.25944,6682981,25504496,Jakomäen peruskoulu,"Jakomäki Comprehensive School, Lower and Upper Stages"
education,25.117018,60.233135,6680053,25506484,Naulakallion koulu,Naulakallio School
education,24.816078,60.267372,6683876,25489820,Hämeenkylän koulu Variston opetuspiste,
education,24.950504,60.263668,6683450,25497260,Torpparinmäen peruskoulu,"Torpparinmäki Comprehensive School, Lower and Upper Stages"
education,24.898302,60.194183,6675712,25494359,Meilahden yläasteen koulu,"Meilahti Comprehensive School, Upper Stage"
education,24.973038,60.204193,6676823,25498505,Arabian peruskoulu,"Arabia Comprehensive School, Lower and Upper Stages"
education,25.069578,60.221066,6678705,25503857,Myllypuron peruskoulu,"Myllypuro Comprehensive School, Lower and Upper Stages"
education,24.8975,60.227016,6679370,25494320,Pohjois-Haagan yhteiskoulu,Pohjois-Haaga Coeducational School
education,24.952187,60.17479,6673548,25497346,Kruununhaan yläasteen koulu,"Kruununhaka Comprehensive School, Upper Stage"
education,24.944138,60.1628,6672212,25496898,Helsingin normaalilyseo,Helsinki Normal Lyceum
education,25.056108,60.17903,6674021,25503114,Laajasalon peruskoulu,"Laajasalo Comprehensive School, Lower and Upper stages"
education,25.074316,60.214478,6677971,25504120,Itäkeskuksen peruskoulu,"Itäkeskus Comprehensive School, Lower and Upper Stages"
education,25.00361,60.187172,6674926,25500200,Kulosaaren yhteiskoulu,Kulosaari Coeducational School
education,24.891161,60.214638,6677992,25493966,Haagan peruskoulu,"Haaga Comprehensive School, Lower and Upper Stages"
education,24.92693,60.229942,6679694,25495951,Maunulan yhteiskoulu ja Helsingin matematiikkalukio,Maunula Coeducational School and Helsinki Upper Secondary School Specialising in Mathematics
education,25.00361,60.187172,6674926,25500200,Kulosaaren yhteiskoulu,Kulosaari Coeducational School
education,24.925034,60.16709,6672692,25495838,Ressun peruskoulu,"Ressu Comprehensive School, Lower and Upper Stages"
education,24.9584,60.285183,6685847,25497699,Vantaan kansainvälinen koulu,
education,24.895868,60.19357,6675644,25494223,The English School,The English School
education,24.915638,60.160614,6671970,25495315,International School of Helsinki,International School of Helsinki
education,24.600103,60.183506,6674585,25477810,Kungsgårdsskolan,
education,24.956495,60.217438,6678299,25497588,Kottby lågstadieskola,"Kottby Comprehensive School, Lower Stage"
education,24.656576,60.20751,6677242,25480957,Lagstads skola,
education,24.93013,60.227585,6679431,25496128,Månsas lågstadieskola,"Månsas Comprehensive School, Lower Stage"
education,24.880447,60.19969,6676327,25493369,"Hoplaxskolan, Munksnäs-enheten 0-5","Hoplaxskolan, Munksnäs-enheten 0-5"
education,24.799156,60.170918,6673132,25488851,Vindängens skola,
education,24.91279,60.187603,6674978,25495161,Zacharias Topeliusskolan,"ZachariasTopeliusskolan, Comprehensive School, Lower and Upper Stages"
education,25.211647,60.261738,6683253,25511717,Östersundom skola,Östersundom School
education,25.139122,60.20865,6677327,25507714,Nordsjö lågstadieskola,"Nordsjö Comprehensive School, Lower Stage"
education,24.92564,60.17577,6673658,25495873,Minervaskolan,Minerva School
education,24.666105,60.14806,6670616,25481452,Storängens skola Åk 1-6,
education,24.82708,60.226887,6679364,25490417,Boställsskolan,
education,25.001844,60.185974,6674793,25500102,Brändö lågstadieskola,"Brändö Comprehensive School, Lower Stage"
education,24.7511,60.163975,6672368,25486180,Mattlidens skola,
education,24.942337,60.162216,6672147,25496798,"Grundskolan Norsen, Cygnaeus-enheten 1-4","Grundskolan Norsen, Cygnaeus-enheten 1-4"
education,24.849873,60.229046,6679601,25491681,"Hoplaxskolan, Sockenbacka-enheten 1-2","Hoplaxskolan, Sockenbacka enheten 1-2 Comprehensive School, Lower Stage"
education,24.743246,60.20017,6676402,25485760,Smedsby skola,
education,25.091803,60.2189,6678465,25505089,Botby grundskola,"Botby Comprehensive School, Lower Stage"
education,24.761913,60.22305,6678947,25486804,Karamalmens skola,
education,24.955643,60.17487,6673557,25497538,"Grundskolan Norsen, Kronohagen-enheten 1-4","Grundskolan Norsen, Kronohagen-enheten 1-4"
education,24.87721,60.157345,6671609,25493181,Drumsö lågstadieskola,"Drumsö Comprehensive School, Lower Stage"
education,24.890976,60.216694,6678220,25493956,"Hoplaxskolan, Haga-enheten 1-5","Hoplaxskolan, Haga-enheten 1-5"
education,25.001049,60.260136,6683056,25500058,Staffansby lågstadieskola,"Staffansby Comprehensive School, Lower Stage"
education,24.945276,60.189026,6675134,25496964,Åshöjdens grundskola,"Åshöjdens grundskola, Comprehensive School, Lower and Upper Stages"
education,24.869545,60.252872,6682253,25492776,"Hoplaxskolan, Kårböle-enheten 1-5","Hoplaxskolan, Kårböle-enheten 1-5"
education,24.970324,60.20195,6676573,25498354,"Kottby lågstadieskola, Arabias kvartersskola",Kottby lågstadieskola/Arabias kvartersskola
education,25.043612,60.186913,6674898,25502420,Degerö lågstadieskola,"Degerö Comprehensive School, Lower Stage"
education,24.701244,60.162678,6672235,25483411,Finno skola,Finno skola
education,24.907465,60.196465,6675965,25494867,Helsingin Rudolf Steiner-koulu,Helsinki Rudolf Steiner School
education,24.688244,60.223007,6678960,25482721,"Keinumäen koulu, sjukhusskola",
education,24.67823,60.222874,6678948,25482166,Bemböle skola,
education,24.69134,60.296528,6687150,25482931,Rödskogs skola,
education,24.712973,60.21668,6678249,25484089,Granhultsskolan,
education,24.986128,60.285255,6685855,25499233,Kyrkoby skola,
education,25.05874,60.29593,6687045,25503248,Dickursby skola,
education,24.8456,60.280087,6685289,25491457,Mårtensdals skola,
education,25.139944,60.255318,6682527,25507749,Västersundoms skola,
education,24.981136,60.28201,6685493,25498956,Helsinge skola,
education,24.724125,60.214394,6677991,25484706,Hagelstamska skolan,
education,24.950686,60.16328,6672265,25497262,"Grundskolan Norsen, 5-9","Grundskolan Norsen, 5-9"
education,24.907465,60.196465,6675965,25494867,Helsingin Rudolf Steiner-koulu,Helsinki Rudolf Steiner School
education,24.656576,60.20751,6677242,25480957,Lagstads skola,
education,24.701244,60.162678,6672235,25483411,Finno skola,Finno skola
education,24.91279,60.187603,6674978,25495161,Zacharias Topeliusskolan,"ZachariasTopeliusskolan, Comprehensive School, Lower and Upper Stages"
education,25.091803,60.2189,6678465,25505089,Botby grundskola,"Botby Comprehensive School, Lower Stage"
education,24.655792,60.144886,6670265,25480877,Storängens skola Åk 7-9,
education,24.7511,60.163975,6672368,25486180,Mattlidens skola,
education,24.945276,60.189026,6675134,25496964,Åshöjdens grundskola,"Åshöjdens grundskola, Comprehensive School, Lower and Upper Stages"
education,24.87758,60.19602,6675918,25493209,Hoplaxskolan,Hoplaxskolan
education,24.7511,60.163975,6672368,25486180,Mattlidens gymnasium,Mattlidens gymnasium
education,25.031034,60.26979,6684132,25501718,Helsingin medialukio,North-Eastern Helsinki Upper Secondary School
education,24.802612,60.173695,6673441,25489044,Espoon aikuislukio,
education,24.805935,60.22577,6679242,25489245,Leppävaaran lukio,Leppävaaran lukio
education,24.824846,60.180744,6674223,25490280,Haukilahden lukio,Haukilahden lukio
education,24.695158,60.14972,6670793,25483067,Kaitaan lukio,Kaitaan lukio
education,24.815268,60.187305,6674956,25489750,Pohjois-Tapiolan lukio,Pohjois-Tapiolan lukio
education,24.594076,60.188713,6675167,25477479,Espoon yhteislyseon lukio,Espoon yhteislyseon lukio
education,24.737453,60.180496,6674211,25485430,Olarin lukio,Olarin lukio
education,24.660316,60.20897,6677403,25481165,Kuninkaantien lukio,Kuninkaantien lukio
education,24.794704,60.178974,6674031,25488606,Etelä-Tapiolan lukio,Etelä-Tapiolan lukio
education,24.664583,60.144646,6670236,25481366,Espoonlahden lukio,Espoonlahden lukio
education,24.878336,60.200233,6676388,25493252,Munkkiniemen yhteiskoulu,
education,24.943846,60.210148,6677488,25496886,"Helsingin aikuislukio, Kuution toimipaikka","Helsinki Upper Secondary School for Adults, Kuution toimipaikka"
education,24.955101,60.18388,6674560,25497509,Kallion lukio,Kallio Upper Secondary School
education,24.703024,60.215393,6678108,25483537,Kauniaisten lukio,
education,25.14523,60.20915,6677384,25508053,Vuosaaren lukio,Vuosaari Upper Secondary School
education,24.92388,60.18538,6674729,25495776,Töölön yhteiskoulu,Töölö Coeducational School
education,24.948334,60.198414,6676180,25497134,Mäkelänrinteen lukio,Mäkelänrinne Upper Secondary School
